dealer_id,dealer_aadhar,farmer_id,relationship_date,claimed_fertiliser_qty_kg,relationship_status,max_allowed_txns_per_year
DEA0373,2584448947158,FAR000893,2023-01-21,6351,Active,36
DEA0391,2847660040373,FAR005048,2023-01-21,1200,Active,24
DEA0415,2021457228620,FAR003484,2023-01-21,1483,Active,24
DEA0280,2756272815445,FAR000892,2023-01-21,19949,Active,36
DEA0399,2716363059522,FAR008692,2023-01-21,1667,Active,24
DEA0220,2033632741769,FAR001359,2023-01-21,1676,Active,12
DEA0489,2288489907267,FAR003388,2023-01-21,30889,Active,36
DEA0226,2037786582576,FAR002123,2023-01-21,954,Active,24
DEA0293,2218879063047,FAR003846,2023-01-21,432,Active,48
DEA0161,2880636685647,FAR000056,2023-01-21,2940,Active,36
DEA0298,2542564415400,FAR004251,2023-01-21,6644,Active,24
DEA0158,2045622254732,FAR000682,2023-01-21,706,Inactive,36
DEA0030,2939816091622,FAR008158,2023-01-21,4052,Inactive,24
DEA0328,2577865526319,FAR003809,2023-01-21,2114,Active,36
DEA0211,2181910768691,FAR001043,2023-01-21,24649,Active,12
DEA0421,2735437869718,FAR001013,2023-01-21,19194,Inactive,12
DEA0269,2071436206069,FAR007021,2023-01-21,1219,Active,24
DEA0282,2116532459741,FAR000141,2023-01-21,46828,Active,24
DEA0138,2941712159224,FAR005700,2023-01-21,779,Active,24
DEA0163,2415877787883,FAR009990,2023-01-22,597,Active,24
DEA0214,2151266415665,FAR003801,2023-01-22,1584,Inactive,48
DEA0348,2493714451871,FAR006159,2023-01-22,37442,Active,24
DEA0353,2295170977975,FAR004236,2023-01-22,1866,Active,36
DEA0316,2793333269131,FAR002581,2023-01-22,14078,Active,12
DEA0333,2932237213229,FAR008018,2023-01-22,515,Active,24
DEA0092,2051503841119,FAR002854,2023-01-22,35355,Active,36
DEA0272,2459446522813,FAR009541,2023-01-22,25376,Active,36
DEA0271,2433510008368,FAR007884,2023-01-22,3594,Active,12
DEA0010,2341431277203,FAR005169,2023-01-22,1204,Inactive,36
DEA0122,2098924593344,FAR000029,2023-01-22,489,Active,24
DEA0109,2249618572104,FAR006395,2023-01-22,1380,Active,24
DEA0324,2968987153328,FAR001512,2023-01-22,1954,Active,24
DEA0307,2004379524097,FAR007708,2023-01-22,33335,Active,36
DEA0197,2723947149897,FAR002199,2023-01-22,395,Active,12
DEA0156,2845311989767,FAR004661,2023-01-22,3815,Active,12
DEA0226,2037786582576,FAR001006,2023-01-22,1424,Active,12
DEA0147,2188353498570,FAR001980,2023-01-22,2633,Active,12
DEA0340,2417948937406,FAR003624,2023-01-22,1539,Active,36
DEA0184,2352843937784,FAR000865,2023-01-22,408,Active,24
DEA0239,2474905716692,FAR000068,2023-01-22,436,Active,48
DEA0016,2297140671948,FAR009990,2023-01-23,539,Active,48
DEA0014,2632276921806,FAR009519,2023-01-23,15458,Active,48
DEA0164,2009102492800,FAR000287,2023-01-23,15009,Active,36
DEA0483,2987788948276,FAR000398,2023-01-23,2763,Active,12
DEA0480,2178775788080,FAR006629,2023-01-23,578,Active,12
DEA0216,2828733673817,FAR001652,2023-01-23,26960,Active,12
DEA0080,2503100955460,FAR001903,2023-01-23,65444,Active,24
DEA0227,2128392923185,FAR000926,2023-01-23,452,Active,48
DEA0435,2405554692478,FAR005716,2023-01-23,440,Active,36
DEA0449,2982547416347,FAR002524,2023-01-23,732,Active,48
DEA0193,2129603823367,FAR000875,2023-01-23,58497,Active,24
DEA0112,2768602022777,FAR009217,2023-01-23,412,Active,36
DEA0407,2129552997376,FAR003259,2023-01-23,682,Active,36
DEA0447,2465584193734,FAR008090,2023-01-23,2763,Active,12
DEA0494,2826785006889,FAR002229,2023-01-23,21432,Active,12
DEA0189,2844897362388,FAR000146,2023-01-23,25388,Active,12
DEA0116,2563918990027,FAR007782,2023-01-23,23995,Active,12
DEA0490,2306674971273,FAR003096,2023-01-23,292,Active,24
DEA0448,2722698128819,FAR005394,2023-01-23,1560,Inactive,24
DEA0008,2689548922822,FAR006895,2023-01-23,2153,Active,36
DEA0402,2215323873830,FAR002138,2023-01-23,4320,Active,12
DEA0168,2067811274296,FAR001952,2023-01-24,18269,Active,12
DEA0476,2000100746534,FAR001748,2023-01-24,2163,Active,12
DEA0001,2538274001343,FAR003163,2023-01-24,1444,Inactive,24
DEA0001,2538274001343,FAR007240,2023-01-24,927,Active,36
DEA0218,2044661593940,FAR004903,2023-01-24,1078,Active,24
DEA0492,2514675426711,FAR005670,2023-01-24,4069,Active,12
DEA0083,2086315895113,FAR005063,2023-01-24,5662,Active,36
DEA0014,2632276921806,FAR004041,2023-01-24,919,Inactive,24
DEA0282,2116532459741,FAR007842,2023-01-24,2300,Active,12
DEA0219,2748790146765,FAR003312,2023-01-24,2207,Inactive,12
DEA0285,2965338892509,FAR009628,2023-01-24,464,Inactive,24
DEA0222,2423678849714,FAR001566,2023-01-24,2245,Active,12
DEA0448,2722698128819,FAR001402,2023-01-24,2475,Inactive,12
DEA0081,2154910538798,FAR009467,2023-01-24,2976,Active,12
DEA0109,2249618572104,FAR007269,2023-01-24,298,Active,24
DEA0485,2966451652637,FAR007118,2023-01-24,835,Inactive,12
DEA0231,2340935384145,FAR005129,2023-01-24,2824,Active,48
DEA0405,2606879107140,FAR000153,2023-01-24,15720,Active,36
DEA0177,2890267252305,FAR009280,2023-01-24,1156,Active,12
DEA0333,2932237213229,FAR005625,2023-01-24,6994,Active,12
DEA0237,2089142827036,FAR004091,2023-01-24,23440,Inactive,48
DEA0335,2340528724043,FAR006624,2023-01-25,26249,Active,12
DEA0113,2320769859180,FAR002547,2023-01-25,2262,Active,24
DEA0274,2583684866009,FAR002677,2023-01-25,823,Active,24
DEA0326,2794508986330,FAR006994,2023-01-25,145,Inactive,36
DEA0347,2556494781151,FAR002107,2023-01-25,2875,Active,24
DEA0018,2092237681732,FAR005033,2023-01-25,20364,Active,36
DEA0413,2995659961109,FAR008501,2023-01-25,20583,Active,36
DEA0049,2622529231399,FAR009410,2023-01-25,931,Active,12
DEA0030,2939816091622,FAR007741,2023-01-25,45993,Active,36
DEA0389,2020769806477,FAR003049,2023-01-25,210663,Active,24
DEA0426,2238592611303,FAR007232,2023-01-25,817,Active,36
DEA0475,2535645293324,FAR002415,2023-01-25,2058,Inactive,24
DEA0016,2297140671948,FAR004296,2023-01-25,533,Active,24
DEA0063,2155900124527,FAR009594,2023-01-25,978,Active,12
DEA0249,2347737480009,FAR006912,2023-01-25,766,Active,36
DEA0219,2748790146765,FAR009340,2023-01-25,3563,Inactive,48
DEA0026,2497164514255,FAR000071,2023-01-25,11205,Active,12
DEA0325,2863505846808,FAR004026,2023-01-25,2591,Active,24
DEA0119,2435462287917,FAR009676,2023-01-25,29317,Active,48
DEA0068,2789232649591,FAR006733,2023-01-25,605,Active,24
DEA0046,2420233546838,FAR001209,2023-01-25,1598,Active,24
DEA0292,2721885793536,FAR003983,2023-01-26,57922,Active,48
DEA0172,2866164361546,FAR002126,2023-01-26,4250,Active,24
DEA0210,2289297079093,FAR000403,2023-01-26,4627,Active,24
DEA0126,2279978885810,FAR002211,2023-01-26,2498,Active,48
DEA0120,2065629553197,FAR004242,2023-01-26,19140,Active,24
DEA0381,2060817395078,FAR008721,2023-01-26,492,Active,48
DEA0046,2420233546838,FAR005273,2023-01-26,56297,Inactive,36
DEA0174,2550866124392,FAR001829,2023-01-26,1927,Active,24
DEA0284,2602960924192,FAR008343,2023-01-26,1273,Active,24
DEA0261,2241832345621,FAR000459,2023-01-26,13042,Active,24
DEA0419,2951365321914,FAR002606,2023-01-26,34667,Active,36
DEA0324,2968987153328,FAR008916,2023-01-26,795,Active,24
DEA0009,2087316340923,FAR002183,2023-01-26,1139,Active,36
DEA0073,2405908539066,FAR001623,2023-01-26,737,Active,36
DEA0465,2266105242571,FAR007998,2023-01-26,1971,Active,24
DEA0182,2494439422734,FAR000407,2023-01-26,210757,Active,12
DEA0066,2490745034280,FAR002197,2023-01-26,754,Active,36
DEA0479,2996759237639,FAR008160,2023-01-26,4420,Active,24
DEA0107,2765687810197,FAR000946,2023-01-26,1065,Active,12
DEA0413,2995659961109,FAR002716,2023-01-26,1944,Active,24
DEA0327,2385925270805,FAR007269,2023-01-26,288,Active,24
DEA0431,2563361109695,FAR007234,2023-01-27,5770,Active,24
DEA0472,2385178532779,FAR005469,2023-01-27,1179,Active,24
DEA0491,2933799882407,FAR006665,2023-01-27,578,Inactive,24
DEA0376,2794796795246,FAR008678,2023-01-27,364,Active,24
DEA0072,2509685471213,FAR000743,2023-01-27,18661,Active,24
DEA0290,2134172510425,FAR002109,2023-01-27,975,Inactive,12
DEA0261,2241832345621,FAR000470,2023-01-27,4916,Active,12
DEA0156,2845311989767,FAR004486,2023-01-27,14444,Active,24
DEA0047,2207189700074,FAR000100,2023-01-27,425,Active,12
DEA0111,2160217735027,FAR000468,2023-01-27,622,Active,12
DEA0292,2721885793536,FAR004083,2023-01-27,1174,Active,24
DEA0249,2347737480009,FAR002501,2023-01-27,1232,Active,36
DEA0015,2021803731746,FAR006028,2023-01-27,2504,Active,36
DEA0072,2509685471213,FAR002363,2023-01-27,51847,Active,24
DEA0265,2422689586808,FAR003905,2023-01-27,1909,Active,36
DEA0157,2789803815071,FAR008318,2023-01-27,3881,Active,24
DEA0128,2670316220510,FAR005162,2023-01-27,1348,Active,24
DEA0134,2399136675251,FAR009429,2023-01-27,22065,Active,36
DEA0115,2039319901246,FAR007874,2023-01-27,3577,Inactive,24
DEA0493,2129913133362,FAR008477,2023-01-27,1406,Active,24
DEA0411,2258168607090,FAR005295,2023-01-27,16573,Inactive,36
DEA0271,2433510008368,FAR008417,2023-01-28,2149,Active,12
DEA0202,2734932569596,FAR004349,2023-01-28,56727,Active,24
DEA0149,2408888867570,FAR009417,2023-01-28,390,Active,24
DEA0108,2494831150146,FAR001853,2023-01-28,59796,Active,24
DEA0087,2954990462266,FAR008596,2023-01-28,237,Active,24
DEA0353,2295170977975,FAR005425,2023-01-28,1688,Active,12
DEA0265,2422689586808,FAR004801,2023-01-28,21616,Active,24
DEA0469,2846456019389,FAR009596,2023-01-28,3686,Active,24
DEA0484,2675468724036,FAR004026,2023-01-28,2452,Active,24
DEA0368,2219692206741,FAR008499,2023-01-28,3056,Inactive,24
DEA0278,2039763768775,FAR004006,2023-01-28,1933,Active,12
DEA0168,2067811274296,FAR009812,2023-01-28,661,Active,12
DEA0214,2151266415665,FAR007545,2023-01-28,1476,Active,24
DEA0009,2087316340923,FAR002707,2023-01-28,38645,Active,36
DEA0466,2659211758155,FAR001406,2023-01-28,8659,Active,36
DEA0190,2715102210190,FAR009038,2023-01-28,1302,Active,24
DEA0374,2164339292113,FAR006220,2023-01-28,890,Active,36
DEA0083,2086315895113,FAR008109,2023-01-28,45879,Inactive,36
DEA0233,2742872134878,FAR002302,2023-01-28,35361,Active,48
DEA0029,2844145481415,FAR000464,2023-01-28,41233,Active,24
DEA0113,2320769859180,FAR003390,2023-01-29,2242,Active,36
DEA0135,2800975790118,FAR001281,2023-01-29,448,Active,24
DEA0349,2479342046563,FAR000940,2023-01-29,2292,Active,24
DEA0057,2477789998915,FAR000523,2023-01-29,658,Active,48
DEA0117,2159322191514,FAR006017,2023-01-29,53045,Active,36
DEA0196,2244685062283,FAR007427,2023-01-29,307,Active,24
DEA0071,2305980797698,FAR005270,2023-01-29,1406,Active,36
DEA0121,2466826458264,FAR008619,2023-01-29,41993,Active,12
DEA0009,2087316340923,FAR007814,2023-01-29,1924,Active,12
DEA0489,2288489907267,FAR008726,2023-01-29,2808,Active,48
DEA0262,2178999685718,FAR009325,2023-01-29,1866,Active,24
DEA0289,2954247452807,FAR003918,2023-01-29,32325,Active,24
DEA0117,2159322191514,FAR007167,2023-01-29,2029,Active,12
DEA0426,2238592611303,FAR006382,2023-01-29,268152,Active,24
DEA0016,2297140671948,FAR004832,2023-01-29,2302,Inactive,36
DEA0212,2754893120157,FAR009757,2023-01-29,3163,Active,24
DEA0490,2306674971273,FAR000389,2023-01-29,24060,Active,12
DEA0112,2768602022777,FAR006508,2023-01-29,7769,Inactive,36
DEA0445,2856628485568,FAR005539,2023-01-29,1052,Inactive,36
DEA0252,2413842326796,FAR002928,2023-01-29,3869,Active,24
DEA0047,2207189700074,FAR000775,2023-01-29,55469,Inactive,24
DEA0197,2723947149897,FAR000031,2023-01-30,2444,Active,36
DEA0279,2257822759857,FAR009489,2023-01-30,3322,Active,36
DEA0184,2352843937784,FAR003602,2023-01-30,3117,Inactive,48
DEA0262,2178999685718,FAR004175,2023-01-30,386,Active,36
DEA0093,2212343078301,FAR009469,2023-01-30,951,Active,12
DEA0408,2317598715164,FAR009571,2023-01-30,26691,Active,24
DEA0075,2368969957953,FAR001872,2023-01-30,5764,Active,24
DEA0290,2134172510425,FAR008297,2023-01-30,1632,Active,12
DEA0324,2968987153328,FAR004702,2023-01-30,2332,Active,24
DEA0261,2241832345621,FAR008291,2023-01-30,683,Active,36
DEA0089,2949661263714,FAR005876,2023-01-30,44804,Active,24
DEA0298,2542564415400,FAR008362,2023-01-30,3577,Active,48
DEA0343,2781639685116,FAR007410,2023-01-30,977,Active,48
DEA0494,2826785006889,FAR002846,2023-01-30,695,Active,24
DEA0154,2601506420683,FAR008094,2023-01-30,10242,Active,36
DEA0157,2789803815071,FAR006213,2023-01-30,1936,Active,24
DEA0396,2417353327403,FAR001217,2023-01-30,1554,Active,24
DEA0491,2933799882407,FAR004612,2023-01-30,1432,Active,12
DEA0448,2722698128819,FAR000139,2023-01-30,5261,Active,36
DEA0034,2492171975992,FAR002234,2023-01-30,5201,Active,48
DEA0385,2566300176134,FAR002189,2023-01-30,582,Active,24
DEA0200,2693174492132,FAR000778,2023-01-31,8706,Active,12
DEA0140,2554454856221,FAR007020,2023-01-31,31315,Active,24
DEA0174,2550866124392,FAR007157,2023-01-31,38613,Active,24
DEA0273,2290682017103,FAR006872,2023-01-31,1745,Active,12
DEA0423,2632769783577,FAR003346,2023-01-31,3517,Active,24
DEA0379,2864515714792,FAR005719,2023-01-31,19832,Active,36
DEA0380,2647156822030,FAR002155,2023-01-31,1042,Active,12
DEA0304,2549693846992,FAR008291,2023-01-31,724,Active,36
DEA0143,2709380013397,FAR009388,2023-01-31,28643,Active,24
DEA0423,2632769783577,FAR009880,2023-01-31,2053,Active,24
DEA0498,2072589133415,FAR007454,2023-01-31,1563,Active,12
DEA0096,2302869094337,FAR006593,2023-01-31,766,Active,12
DEA0316,2793333269131,FAR000765,2023-01-31,56242,Active,48
DEA0404,2419345273669,FAR007235,2023-01-31,1169,Inactive,24
DEA0339,2706457912964,FAR002692,2023-01-31,659,Inactive,48
DEA0066,2490745034280,FAR007138,2023-01-31,1707,Active,24
DEA0086,2103431304754,FAR008193,2023-01-31,2251,Active,12
DEA0341,2865965844052,FAR004117,2023-01-31,8127,Active,24
DEA0316,2793333269131,FAR005422,2023-01-31,19802,Active,12
DEA0210,2289297079093,FAR000140,2023-01-31,1041,Active,36
DEA0331,2550394212105,FAR009622,2023-01-31,2105,Active,36
DEA0339,2706457912964,FAR004302,2023-02-01,1969,Active,12
DEA0057,2477789998915,FAR007641,2023-02-01,2374,Active,36
DEA0077,2085187776951,FAR000668,2023-02-01,3556,Active,36
DEA0013,2135635826687,FAR008392,2023-02-01,1031,Active,24
DEA0229,2627920496268,FAR003136,2023-02-01,32916,Active,24
DEA0088,2078711436695,FAR005544,2023-02-01,3185,Active,12
DEA0076,2807775092919,FAR001125,2023-02-01,7298,Active,24
DEA0084,2222536058730,FAR004825,2023-02-01,24911,Active,12
DEA0389,2020769806477,FAR003127,2023-02-01,2591,Active,12
DEA0483,2987788948276,FAR002391,2023-02-01,1175,Active,24
DEA0359,2637783036034,FAR005948,2023-02-01,43268,Active,12
DEA0449,2982547416347,FAR000229,2023-02-01,408,Active,12
DEA0027,2666971464000,FAR007227,2023-02-01,40514,Active,24
DEA0255,2584714464342,FAR005572,2023-02-01,269,Active,36
DEA0177,2890267252305,FAR005606,2023-02-01,759,Active,24
DEA0022,2787622025494,FAR006945,2023-02-01,35239,Active,12
DEA0316,2793333269131,FAR002541,2023-02-01,21203,Inactive,36
DEA0316,2793333269131,FAR001521,2023-02-01,4371,Inactive,24
DEA0017,2731548918291,FAR005165,2023-02-01,576,Active,12
DEA0322,2127943651016,FAR006009,2023-02-01,2161,Active,48
DEA0034,2492171975992,FAR004607,2023-02-01,2724,Active,24
DEA0286,2937976448205,FAR007218,2023-02-02,2255,Active,36
DEA0236,2597823270542,FAR003119,2023-02-02,3077,Active,36
DEA0462,2211813144038,FAR002509,2023-02-02,3766,Active,24
DEA0223,2326492882407,FAR001708,2023-02-02,2410,Active,24
DEA0281,2894656933230,FAR004036,2023-02-02,22159,Active,36
DEA0355,2133697776838,FAR004952,2023-02-02,1356,Inactive,36
DEA0094,2053292060306,FAR003105,2023-02-02,917,Active,48
DEA0454,2508988318777,FAR001356,2023-02-02,299,Active,24
DEA0359,2637783036034,FAR001301,2023-02-02,27459,Active,24
DEA0231,2340935384145,FAR003041,2023-02-02,30691,Active,36
DEA0405,2606879107140,FAR001198,2023-02-02,4518,Active,48
DEA0166,2262380298429,FAR009278,2023-02-02,19905,Active,24
DEA0156,2845311989767,FAR004830,2023-02-02,1289,Active,12
DEA0297,2930199590075,FAR005392,2023-02-02,18187,Active,36
DEA0026,2497164514255,FAR000054,2023-02-02,840,Inactive,36
DEA0070,2354180602703,FAR009072,2023-02-02,2467,Active,48
DEA0007,2900425773895,FAR006537,2023-02-02,1356,Active,12
DEA0095,2378630762938,FAR003363,2023-02-02,910,Inactive,12
DEA0284,2602960924192,FAR005813,2023-02-02,1528,Active,24
DEA0203,2713879519299,FAR002987,2023-02-02,39551,Active,24
DEA0120,2065629553197,FAR005446,2023-02-02,2299,Active,36
DEA0459,2335369115114,FAR000473,2023-02-03,528,Active,36
DEA0218,2044661593940,FAR000312,2023-02-03,525,Active,24
DEA0266,2155652307139,FAR002204,2023-02-03,354,Active,36
DEA0303,2371128546039,FAR000727,2023-02-03,3656,Active,24
DEA0198,2788985944514,FAR007510,2023-02-03,28992,Active,24
DEA0005,2935841521171,FAR004839,2023-02-03,1081,Active,12
DEA0244,2101755470162,FAR009619,2023-02-03,875,Inactive,24
DEA0005,2935841521171,FAR002394,2023-02-03,480,Active,24
DEA0178,2028777932287,FAR009510,2023-02-03,30805,Inactive,12
DEA0286,2937976448205,FAR005692,2023-02-03,142,Active,48
DEA0338,2740302162728,FAR003971,2023-02-03,4639,Active,12
DEA0262,2178999685718,FAR007063,2023-02-03,1037,Active,36
DEA0071,2305980797698,FAR002157,2023-02-03,1141,Active,48
DEA0240,2203140000546,FAR005211,2023-02-03,23822,Active,24
DEA0166,2262380298429,FAR008266,2023-02-03,4422,Active,36
DEA0366,2834700270436,FAR009496,2023-02-03,920,Active,12
DEA0117,2159322191514,FAR008632,2023-02-03,23708,Inactive,36
DEA0422,2398899075608,FAR003301,2023-02-03,500,Active,12
DEA0071,2305980797698,FAR000553,2023-02-03,896,Inactive,12
DEA0204,2971950409550,FAR009110,2023-02-03,1599,Inactive,24
DEA0325,2863505846808,FAR002929,2023-02-03,577,Active,24
DEA0242,2544914498089,FAR007106,2023-02-04,2210,Active,24
DEA0115,2039319901246,FAR006172,2023-02-04,9982,Active,12
DEA0073,2405908539066,FAR009193,2023-02-04,1582,Active,12
DEA0418,2941958973473,FAR008298,2023-02-04,55030,Inactive,36
DEA0194,2010322801451,FAR008920,2023-02-04,997,Active,48
DEA0261,2241832345621,FAR000360,2023-02-04,10106,Active,24
DEA0006,2870570605618,FAR004310,2023-02-04,2535,Active,48
DEA0450,2988673332779,FAR009027,2023-02-04,3937,Active,12
DEA0332,2247200367115,FAR001770,2023-02-04,1969,Active,36
DEA0410,2746945916049,FAR002434,2023-02-04,5179,Inactive,24
DEA0129,2491566680303,FAR009657,2023-02-04,1867,Active,12
DEA0137,2211513261436,FAR008493,2023-02-04,63710,Active,48
DEA0197,2723947149897,FAR002101,2023-02-04,1033,Active,24
DEA0467,2699830405759,FAR003149,2023-02-04,3920,Inactive,24
DEA0400,2004555014869,FAR002516,2023-02-04,42892,Active,24
DEA0281,2894656933230,FAR005127,2023-02-04,2713,Active,12
DEA0101,2175811950409,FAR002424,2023-02-04,780,Active,24
DEA0273,2290682017103,FAR007629,2023-02-04,4835,Active,24
DEA0046,2420233546838,FAR004676,2023-02-04,4427,Active,36
DEA0221,2138102248752,FAR001855,2023-02-04,2379,Active,48
DEA0271,2433510008368,FAR000219,2023-02-05,688,Active,12
DEA0196,2244685062283,FAR007392,2023-02-05,824,Active,24
DEA0136,2298515060074,FAR007685,2023-02-05,723,Active,12
DEA0330,2896391543989,FAR000259,2023-02-05,1933,Active,24
DEA0444,2392862073618,FAR001882,2023-02-05,1631,Inactive,24
DEA0038,2513289909131,FAR003718,2023-02-05,4002,Active,24
DEA0444,2392862073618,FAR004052,2023-02-05,778,Active,24
DEA0040,2564281509566,FAR007937,2023-02-05,1830,Active,24
DEA0386,2484134633215,FAR001661,2023-02-05,4856,Active,24
DEA0449,2982547416347,FAR005168,2023-02-05,3361,Active,12
DEA0159,2288446868992,FAR007117,2023-02-05,1035,Active,12
DEA0397,2452543025121,FAR000316,2023-02-05,18878,Active,36
DEA0479,2996759237639,FAR003839,2023-02-05,2059,Active,12
DEA0231,2340935384145,FAR008265,2023-02-05,2119,Active,36
DEA0029,2844145481415,FAR006112,2023-02-05,1186,Active,24
DEA0144,2875357969453,FAR002134,2023-02-05,1702,Active,36
DEA0031,2924962947110,FAR002410,2023-02-05,576,Active,48
DEA0342,2140353381208,FAR003090,2023-02-05,5379,Active,12
DEA0338,2740302162728,FAR003346,2023-02-05,3736,Inactive,12
DEA0376,2794796795246,FAR003437,2023-02-05,24333,Active,36
DEA0455,2573844235573,FAR004198,2023-02-05,26528,Active,12
DEA0086,2103431304754,FAR007359,2023-02-06,6716,Active,24
DEA0420,2288431119181,FAR006429,2023-02-06,32894,Active,24
DEA0013,2135635826687,FAR004952,2023-02-06,1544,Active,36
DEA0295,2897674285077,FAR000882,2023-02-06,1924,Active,36
DEA0443,2889840039524,FAR005843,2023-02-06,19747,Active,24
DEA0485,2966451652637,FAR000255,2023-02-06,28327,Active,24
